id,stableKey,name,state,city,aisheCode,website_present,courses_present,fees_present,fees_verified,rankings_present,placements_present,seats_present,cutoffs_present,source_metadata_present,truth_grade,frontend_fee_visible,frontend_placement_visible,frontend_ranking_visible,num_courses,num_rankings,num_placement_fields,num_fee_fields,num_cutoffs,num_seats
"C-45841","C-45841","KALAIMAGAL COLLEGE OF EDUCATION, DHARMAPURI","Tamil Nadu","","C-45841","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46421","C-46421","SHREE BANKE BIHARI INSTITUTE OF TECHNOLOGY, MEERUT","Uttar Pradesh","","C-46421","true","","true","true","true","","","","true","official_verified","true","","true","","1","","6","",""
"C-46422","C-46422","BANSAL INSTITUTE OF ENGINEERING AND TECHNOLOGY, MEERUT","Uttar Pradesh","","C-46422","true","","true","true","true","true","","","true","official_verified","true","","true","","1","8","6","",""
"C-46423","C-46423","SHREE BANKEY BIHARI INSTITUTE OF MANAGEMENT, MEERUT","Uttar Pradesh","","C-46423","true","","true","","true","","","","true","legacy","true","","true","","1","","6","",""
"C-46424","C-46424","INSTITUTE OF ADVANCE MANAGEMENT AND TECHNOLOGY, MERRUT","Uttar Pradesh","","C-46424","true","","true","true","","true","","","true","official_verified","true","","","","","1","6","",""
"C-46426","C-46426","SHANTI NIKETAN TRUSTs GROUP OF INSTITUTIONS AND FACULTY OF MANAGEMENT, MEERUT","Uttar Pradesh","","C-46426","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46428","C-46428","M V  Mandali's Colleges  of Commerce & Science, Mogaveera Bhavan, Veera Desai Road, Andheri (West), Mumbai  400 058","Maharashtra","","C-46428","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46429","C-46429","AKLANK COLLEGE, BASANT VIHAR, KOTA","Rajasthan","","C-46429","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46430","C-46430","SARVODAYA TEACHER TRAINING COLLEGE, Plot No.-IPC-17, Part-B, RIICO Institutional Area, Ranpur, Tehsil-Ladpura, Kota-324003","Rajasthan","","C-46430","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46431","C-46431","GOVT COLLEGE NADOTI, KARAULI","Rajasthan","","C-46431","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46432","C-46432","SMT GIRZA DEVI MAHILA MAHAVIDYALAYA KHAGA, FATEHPUR","Uttar Pradesh","","C-46432","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-45842","C-45842","Samy College of Education, Dharmapuri","Tamil Nadu","","C-45842","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46433","C-46433","VISWANATH PRASAD MAHAVIDYALAYA BHIKHANPUR MURATGANJ, KAUSHAMBI","Uttar Pradesh","","C-46433","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46435","C-46435","G P DEGREE COLLEGE SURENDRAGARH THARVIHAR KARCHANA, ALLAHABAD","Uttar Pradesh","","C-46435","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46436","C-46436","S N T COLLEGE OF EDU AND TECH MAHILA HANUMANGANJ, ALLAHABAD","Uttar Pradesh","","C-46436","true","","true","true","","true","","","true","official_verified","true","","","","","1","6","",""
"C-46437","C-46437","SMT VIMALA DEVI MAHAVIDHYALAYA HUSAMGANJ PHOOLPUR, ALLAHABAD","Uttar Pradesh","","C-46437","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46438","C-46438","VAISNAVI DEGREE COLLEGE KHARKA DABOUR MEJA, ALLAHABAD","Uttar Pradesh","","C-46438","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46439","C-46439","OM PRAKASH CHAUBEY MAHAVIDYALAYA PAIGUPUR ANANTRAM, AURRAIYA","Uttar Pradesh","","C-46439","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46440","C-46440","SMT KRIPA SHUKLA PUTTILAL MAHAVIDYALAYA TISTI, KANPUR DEHAT","Uttar Pradesh","","C-46440","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46441","C-46441","PURUSHOTTAM SRIRAM DEGREE COLLEGE NANDANA GHATAMPUR, KANPUR NAGAR","Uttar Pradesh","","C-46441","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46442","C-46442","SRI G S Y D SMARAK MAHAVIDHYALYA SHANKARPUR KUDARKOT, AURRAIYA","Uttar Pradesh","","C-46442","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46443","C-46443","YOGIRAJ SRIKRISHNA MAHAVIDYALAYA AMELA BAJHERA, AURRAIYA","Uttar Pradesh","","C-46443","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-45843","C-45843","JAINEE COLLEGE OF EDUCATION , DINDIGUL","Tamil Nadu","","C-45843","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46444","C-46444","SRI PUTTU SINGH MAHAVIDYALAYA BELA ROAD BIDHUNA, AURRAIYA","Uttar Pradesh","","C-46444","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46446","C-46446","SHANKARANAND MAHAVIDYALAYA PHUPHWARA SARSAUL, KANPUR NAGAR","Uttar Pradesh","","C-46446","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46447","C-46447","National Institute of Health Education and Research","Bihar","","C-46447","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46448","C-46448","College of Nursing, Kurji Holy Family Hospital","Bihar","","C-46448","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46449","C-46449","GREEN FIELD COLLEGE ILASIYA GRANT RAMKOT, SITAPUR","Uttar Pradesh","","C-46449","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46450","C-46450","Institute of Advance Education and Research 288","West Bengal","","C-46450","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46451","C-46451","Rockvale Management College 287","West Bengal","","C-46451","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46452","C-46452","iLEAD Institute of Leadership Entrepreneurship and Development 289","West Bengal","","C-46452","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46453","C-46453","Institute of Hotel and Restaurant Management 290","West Bengal","","C-46453","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46454","C-46454","Techno International Batanagar 332","West Bengal","","C-46454","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-45774","C-45774","AL AMEEN COLLEGE OF NURSING (Inst. Code - 292), TIRUVANNAMALAI","Tamil Nadu","","C-45774","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-45844","C-45844","SHRI SURYA COLLEGE OF EDUCATION , DINDIGUL","Tamil Nadu","","C-45844","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46455","C-46455","IMS Business School 333","West Bengal","","C-46455","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46456","C-46456","BABA KASHINATH MAHAVIDYALAYA BALLIA","Uttar Pradesh","","C-46456","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46457","C-46457","CHANDRA SHEKHAR BABA KESHAV MAHAVIDYALAYA BALLIA","Uttar Pradesh","","C-46457","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46458","C-46458","M N B MEMORIYAL MAHAVIDYALAYA BALLIA","Uttar Pradesh","","C-46458","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46459","C-46459","LATE RAM VILAS SINGH SHIKSHAN SANSTHAN CHANDAULI","Uttar Pradesh","","C-46459","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46460","C-46460","SHRI YOGESHWAR NATH MAHAVIDYALAYA CHANDAULI","Uttar Pradesh","","C-46460","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46461","C-46461","RAJ MAHILA MAHAVIDYALAYA MIRZAPUR","Uttar Pradesh","","C-46461","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46463","C-46463","PRIYADARSHI ASHOK MAHAVIDYALAYA SONBHADRA","Uttar Pradesh","","C-46463","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46465","C-46465","RASTRABIR NIHALA RATI COLLEGE OF COMMERCE AND MANAGEMENT GHOSILA VARANASI","Uttar Pradesh","","C-46465","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46466","C-46466","RAJ SCHOOL OF MANAGEMENT SCIENCES VARANASI","Uttar Pradesh","","C-46466","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-45845","C-45845","T.N.N.MEMORIAL COLLEGE OF TEACHER EDUCATION , KANNIYAKUMARI","Tamil Nadu","","C-45845","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46467","C-46467","ASHA MAHAVIDYALAYA BABATPUR VARANASI","Uttar Pradesh","","C-46467","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46468","C-46468","RAM AVADH SINGH MAHAVIDYALAYA SONBHADRA","Uttar Pradesh","","C-46468","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46469","C-46469","UMEDA DEVI  MAHAVIDYALAYA MIRZAPUR","Uttar Pradesh","","C-46469","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46470","C-46470","JOKHOO LAL PIYARI DEVI MAHAVIDYALAYA MIRZAPUR","Uttar Pradesh","","C-46470","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46472","C-46472","GHANSHYAM BINANI ACADEMY OF MANAGEMENT SCIENCES MIRZAPUR","Uttar Pradesh","","C-46472","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46475","C-46475","SUDAMA DEVI MAHILA MAHAVIDYALAYA CHANDAULI","Uttar Pradesh","","C-46475","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46476","C-46476","BUDDHIRAM DUBEY MAHILA MAHAVIDYALAYA BHADOHI","Uttar Pradesh","","C-46476","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46477","C-46477","SHRI RAJ NARAYAN MAHAVIDYALAYA BHEEMPURA NO 2 BALLIA","Uttar Pradesh","","C-46477","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46478","C-46478","SHRI HARADEV COLLEGE BALLIA","Uttar Pradesh","","C-46478","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46479","C-46479","SENT XAVIER MAHAVIDYALAYA BALLIA","Uttar Pradesh","","C-46479","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-45846","C-45846","NAVODHAYA COLLEGE OF EDUCATION , KRISHNAGIRI","Tamil Nadu","","C-45846","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46480","C-46480","ANIL SAOKAR AINCHWAR ARTS COLLEGE Bhangaram Talodhi","Maharashtra","","C-46480","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46482","C-46482","DHYANOPASAK ARTS COLLEGE NILAJ","Maharashtra","","C-46482","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46483","C-46483","J K INSTITUTE OF PROFETIONAL STUDIES SINDEWAHI","Maharashtra","","C-46483","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46484","C-46484","KHEMAJI NAIK ARTS AND SCIENCE GADCHANDUR","Maharashtra","","C-46484","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46485","C-46485","KHEMAJI NAIK SCIENCE PITIGUDA","Maharashtra","","C-46485","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46486","C-46486","LATE DAGOJI PISE COLLEGE NERI","Maharashtra","","C-46486","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46488","C-46488","LATE RAHULBHAU BOMMAWAR GONDPIPARI","Maharashtra","","C-46488","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46490","C-46490","MAHARASHTRA INSTITUTE OF PHARMACY (B.PHARM), CHOUGAN","Maharashtra","","C-46490","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46491","C-46491","MAHATMA GANDHI ARTS COLLEGE RAJOLI","Maharashtra","","C-46491","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46493","C-46493","RAFI AHMAD QUIDWAI COLLEGE OF ARTS AND COMMERCE GHUTKALA","Maharashtra","","C-46493","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-45847","C-45847","MOHAMMED SATHAK DASTHAGIR TEACHER TRAINING COLLEGE , RAMANATHAPURAM","Tamil Nadu","","C-45847","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46494","C-46494","S R V COLLEGE NAGBHID","Maharashtra","","C-46494","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46495","C-46495","SHANTABAI BHAIYA WOMEN COLLEGE BRAMHAPURI","Maharashtra","","C-46495","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46497","C-46497","SHRI SANT GAJANAN MAHARAJ ARTS COLLEGE MUDZA","Maharashtra","","C-46497","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46498","C-46498","SIDDHARTH MAHAVIDYALAYA CHICHPALLI","Maharashtra","","C-46498","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46499","C-46499","SMT AMBABAI KHOBRAGADE ARTS COMMERCE AND SCIENCE COLLEGE BRAMHAPURI","Maharashtra","","C-46499","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-465","C-465","Tolani Institute Of Pharmacy (Diploma), Adipur 417","Gujarat","","C-465","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46500","C-46500","SMT SHOBHATAI BANSOD ARTS COMMERCE AND SCIENCE COLLEGE KHEDMAKTA","Maharashtra","","C-46500","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46501","C-46501","VIMALTAI MAHILA MAHAVIDYALAYA SAOLI, CHANDRAPUR","Maharashtra","","C-46501","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46502","C-46502","DR SWETA SMRUTI WOMEN COLLEGE DHANORA","Maharashtra","","C-46502","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46503","C-46503","JAI PERSAPEN SCIENCE COLLEGE, BHAMRAGAD","Maharashtra","","C-46503","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-45848","C-45848","DR.ZAKIR HUSAIN COLLEGE OF EDUCATION , SIVAGANGA","Tamil Nadu","","C-45848","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46504","C-46504","K K WOMEN COLLEGE ARMORI","Maharashtra","","C-46504","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46505","C-46505","KAUSHALYA DEVI WOMEN COLLEGE KORCHI","Maharashtra","","C-46505","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46506","C-46506","KRUSHNAI ARTS WOMEN COLLEGE KONDHALA","Maharashtra","","C-46506","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46507","C-46507","SWA. LAXMIBAI ARTS, SCIENCE AND COMMERCE WOMEN'S COLLEGE ALLAPALLI","Maharashtra","","C-46507","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46508","C-46508","LAT MORESHWARJI FAYE SCIENCE COLLEGE KHURANA","Maharashtra","","C-46508","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46509","C-46509","LATE SHRI. MALLAJI ATRAM ARTS, SCIENCE AND COMMERCE COLLEGE, MULCHERA","Maharashtra","","C-46509","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46511","C-46511","S CHAVHAN WOMEN COLLEGE VISORA, TAH- WADSA","Maharashtra","","C-46511","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46512","C-46512","SADGURU SAI COLLEGE ATAPALLI","Maharashtra","","C-46512","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46513","C-46513","SATI ANUSAYA MAA ARTS SCIENCE COLLEGE YENGALKHEDA","Maharashtra","","C-46513","","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46514","C-46514","SAU SUJATA MOTGHARE WOMEN COLLEGE DESAIGANJ","Maharashtra","","C-46514","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-45849","C-45849","ST.JOSEPH COLLEGE OF EDUCATION , SIVAGANGA","Tamil Nadu","","C-45849","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
"C-46515","C-46515","SHAHID BIRSAMUNDA ARTS AND SCIENCE COLLEGE LAGAM","Maharashtra","","C-46515","true","","true","","","true","","","true","legacy","true","","","","","1","5","",""
