cei_id,institution_name,category,state,district,university_affiliation,source_year,verification_status,aishe_code,naac_grade,established_year
CEI-IN-F37580FB5DF1,B V V SANGHAS SHARADAMBE INSTITUTE OF NURSING SCIENCES,Standalone,Karnataka,Bagalkote,,2020-21,VERIFIED,S-21642,,-
CEI-IN-B79FEDFD164A,PADMAVATHI SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-19224,,2019
CEI-IN-45A7E915FE47,SURAVI SCHOOL OF NURSING BENGALURU,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-19209,,2019
CEI-IN-82151D388305,MNG ACADEMYS SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-19205,,2019
CEI-IN-D8F687A13BD9,"GOVERNMENT CP.ED COLLEGE AGALAGURKI, CHIKKABALLAPUR",Standalone,Karnataka,Chikkaballapura,,2020-21,VERIFIED,S-12273,,1989
CEI-IN-4179B91088A8,"SS TTI LACHYAN, BIJAPUR",Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-12299,,1950
CEI-IN-D6151BEBCFD5,"ANJUMAN KANNADA TTI, BADAMI",Standalone,Karnataka,Bagalkote,,2020-21,VERIFIED,S-12489,,2004
CEI-IN-DCBB9FB0A957,VAJRAKAYA PARA MEDICAL COLLEGE,Standalone,Karnataka,Mandya,,2020-21,VERIFIED,S-20391,,-
CEI-IN-9C3DC6401958,SAMARTH PARA MEDICAL COLLEGE RAICHUR,Standalone,Karnataka,Raichur,,2020-21,VERIFIED,S-20247,,-
CEI-IN-69B3515A2E38,GOVERNMENT POLYTECHNIC HANAGAL HAVERI DIST.,Standalone,Karnataka,Haveri,,2020-21,VERIFIED,S-1255,,2008
CEI-IN-25DD1AB11B56,GOVERNMENT POLYTECHNIC OURAD,Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-1277,,2009
CEI-IN-E4E6A0C03EDE,GOVERNMENT POLYTECHNIC TUMKUR,Standalone,Karnataka,Tumakuru,,2020-21,VERIFIED,S-1284,,1958
CEI-IN-B7459A5A339B,GOVT. POLYTECHNIC ATHANI,Standalone,Karnataka,Belagavi,,2020-21,VERIFIED,S-1293,,2009
CEI-IN-425467E7C7DC,GOVT. POLYTECHNIC JALAKI,Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-1296,,2009
CEI-IN-4EFAA5761CD3,INSTITUTE OF TEXTILE TECHNOLOGY BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-1314,,1976
CEI-IN-2BC9597370A2,NEW PRAGATHI INSTITUTE OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-20038,,2019
CEI-IN-AFFEF0DCB878,KLS SHRI VASANTRAO POTDAR POLYTECHNIC,Standalone,Karnataka,Belagavi,,2020-21,VERIFIED,S-1341,,1992
CEI-IN-748F642013A2,MAHMOOD SHARIFF POLYTECHNIC REHMAN KHAN ROAD YESHWANTHPURBANGALORE-22,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-1355,,1986
CEI-IN-B33DE6408CC5,NALANDA FOUNDATION POLYTECHNIC HUBLI,Standalone,Karnataka,Dharwad,,2020-21,VERIFIED,S-1373,,1992
CEI-IN-30928A674F65,S J M POLYTECHNIC CHALLAKERE,Standalone,Karnataka,Chitradurga,,2020-21,VERIFIED,S-1403,,1985
CEI-IN-DEF35775BE62,SHRI ULAVI CHANNABASAVESHWAR POLYTECHNIC,Standalone,Karnataka,Uttara Kannada,,2020-21,VERIFIED,S-1436,,1984
CEI-IN-1D10ED525ED6,SHREE JAGADGURU GAVISIDDHESHWARA PARA MEDICAL COLLEGE,Standalone,Karnataka,Koppal,,2020-21,VERIFIED,S-19792,,2020
CEI-IN-13660143655D,"GOVERNMENT URDU TEACHER TRAINING INSTITUTE (DIET), BIJAPUR",Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-14624,,1964
CEI-IN-08BF9818F034,VIDYAVARDHAKA POLYTECHNIC MYSORE,Standalone,Karnataka,Mysuru,,2020-21,VERIFIED,S-1469,,2005
CEI-IN-2EA93481BF4F,T JOHN SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-19762,,2003
CEI-IN-B3A826C93D14,SREE MATHRUSHREE INSTITUTE OF PARA MEDICAL SCIENCES CHITRADURGA,Standalone,Karnataka,Chitradurga,,2020-21,VERIFIED,S-19692,,-
CEI-IN-33CE6CFCD700,PEARL VALLEY EDUCATION SOCIETY BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-6562,,2004
CEI-IN-0BFF04073832,GOVT.TOOL ROOM AND TRAINING CENTRE-BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-15060,,1972
CEI-IN-F12CE4693B93,DISTRICT INSTITUTE OF EDUCATION AND TRAINING DHARWAD,Standalone,Karnataka,Dharwad,,2020-21,VERIFIED,S-6340,,1856
CEI-IN-A0EF5C9A0DEF,MILIND SOCIAL WELFARE EDUCATION SOCIETY BIDAR,Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-19619,,-
CEI-IN-023BDB503327,ANJUMAN TEACHER TRAINING INSTITUTE HUBLI DHARWAD,Standalone,Karnataka,Dharwad,,2020-21,VERIFIED,S-6260,,1995
CEI-IN-E3D252EEF561,AE&CS RAMPRIYA TEACHER TRAINING INSTITUTE KOLAR,Standalone,Karnataka,Kolar,,2020-21,VERIFIED,S-6241,,1984
CEI-IN-DB642704ADFD,KREDA INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-19611,,2019
CEI-IN-3732DA36BB4C,ADVIN INSTITUTE OF PARAMEDICAL SCIENCES TIPTUR,Standalone,Karnataka,Tumakuru,,2020-21,VERIFIED,S-19610,,2020
CEI-IN-7C32FEEDC64B,ST IGNATIUS INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Karnataka,Uttara Kannada,,2020-21,VERIFIED,S-19579,,2020
CEI-IN-B4FD6DB27860,PRIYADARSHINI SCHOOL OF NURSING,Standalone,Karnataka,Yadgir,,2020-21,VERIFIED,S-19639,,-
CEI-IN-C53ACC59DBD4,SHRIMATHI SHANTHABAI EDUCATIONAL SOCIETY PARA MEDICAL SCIENCES,Standalone,Karnataka,Ballari,,2020-21,VERIFIED,S-19533,,2000
CEI-IN-3A7903BD00BE,T.A.PAI MANAGEMENT INSTITUTE MANIPAL,Standalone,Karnataka,Udupi,,2020-21,VERIFIED,S-156,,1980
CEI-IN-B5DA9A3C4282,JAYAKAR SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-21253,,2004
CEI-IN-36A1CD0DA28E,PRUDENCE SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-19221,,2019
CEI-IN-CB9E006FC95C,Swamy Vivekananda School of Nursing,Standalone,Karnataka,Bengaluru Rural,,2020-21,VERIFIED,S-19200,,1992
CEI-IN-12AE0AC77DEC,BANGALORE CITY INTERNATIONAL SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Rural,,2020-21,VERIFIED,S-19198,,2019
CEI-IN-FA73006F4DCA,SOWRABHA INSTITUTE OF NURSING SCIENCES TUMKUR,Standalone,Karnataka,Tumakuru,,2020-21,VERIFIED,S-4309,,2003
CEI-IN-6E04D0C37A7C,SMT SUSHILADEVI NAGUR MEMORIAL NURSING SCHOOL BIJAPUR,Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-4302,,2002
CEI-IN-1C3866DBD513,SHRI GOMATESH EDUCATION SOCIETY'S INSTITTUTE OF NURSING BELGAUM,Standalone,Karnataka,Belagavi,,2020-21,VERIFIED,S-4287,,1998
CEI-IN-CFABADF00F5E,SHRI DATA SAI NURSING SCHOOL KOLAR,Standalone,Karnataka,Kolar,,2020-21,VERIFIED,S-4286,,2004
CEI-IN-34923A41B60F,PRAYAVI SCHOOL OF NURSING BIDAR,Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-4209,,2004
CEI-IN-64BB0F1038E2,DR SURGIMATH PARAMEDICAL COLLEGE YADGIR,Standalone,Karnataka,Yadgir,,2020-21,VERIFIED,S-18865,,-
CEI-IN-9AAAB2EFF655,OXFORD SCHOOL OF NURSING B B ROAD BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-4192,,2004
CEI-IN-A2D7B8B9A2D9,SRI LAKSHMI INSTITUTE OF PARA MEDICAL SCIENCE,Standalone,Karnataka,Chitradurga,,2020-21,VERIFIED,S-18862,,-
CEI-IN-2D500080F606,DR AMBEDKAR PARA MEDICAL EDUCATION SOCIETY SHIVAMOGGA,Standalone,Karnataka,Shivamogga,,2020-21,VERIFIED,S-18810,,-
CEI-IN-BFEE50FD91BC,SECTS ALLAMPRABHU COLLEGE OF PHARMCY BASAVAKALYAN,Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-18776,,2019
CEI-IN-F37663F00A4F,JUPITER INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Karnataka,Bengaluru Rural,,2020-21,VERIFIED,S-18720,,2019
CEI-IN-344DC4429A48,BLDEAS COLLEGE OF PHARMACY BASAVAN BAGEWADI,Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-18628,,2019
CEI-IN-980C32EAA667,AL QAMAR COLLEGE OF PHARMACY,Standalone,Karnataka,Kalaburagi,,2020-21,VERIFIED,S-18624,,2019
CEI-IN-6358E48ADFF0,INDIRA EDUCATION TRUST,Standalone,Karnataka,Dakshina Kannada,,2020-21,VERIFIED,S-18609,,2004
CEI-IN-F0E42DC3FD7F,COLACO ACADEMY OF PARA MEDICAL SCIENCES,Standalone,Karnataka,Dakshina Kannada,,2020-21,VERIFIED,S-18604,,2006
CEI-IN-4CCF9EAFC8C0,NIVEDITA PARAMDEDICAL INSTITUTE YADGIRI,Standalone,Karnataka,Yadgir,,2020-21,VERIFIED,S-18594,,2010
CEI-IN-1C37E41114D0,DR B. R. AMBEDKAR INSTITUTE OF PARA MEDICAL SCIENCES CHITRADURGA,Standalone,Karnataka,Chitradurga,,2020-21,VERIFIED,S-18588,,-
CEI-IN-3EFE262C5219,HULIGAPPA PARAMEDICAL COLLEGE YADGIR,Standalone,Karnataka,Yadgir,,2020-21,VERIFIED,S-18584,,-
CEI-IN-A69E24AE1073,"S. S. SAINATH COLLEGE, BIDAR",Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-18540,,-
CEI-IN-98B405D45FEB,MADAKARI INSTITUTE OF PARAMEDICAL SCIENCES HIREKERUR,Standalone,Karnataka,Haveri,,2020-21,VERIFIED,S-18534,,2006
CEI-IN-E2F74A7847D6,SLT Polytechnic college Gurumitkal,Standalone,Karnataka,Yadgir,,2020-21,VERIFIED,S-16741,,2017
CEI-IN-385E285ACB5D,UNITY HEALTH COMPLEX SCHOOL OF NURSING CHITRADURGA,Standalone,Karnataka,Chitradurga,,2020-21,VERIFIED,S-4384,,1994
CEI-IN-D22A8BE89EEF,I R POLYTECHNIC BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-1308,,1986
CEI-IN-4B5FDD9211A6,K L E SOCIETY POLYTECHNIC BAILHONGAL BELGAUM DISTRICT.,Standalone,Karnataka,Belagavi,,2020-21,VERIFIED,S-1326,,2008
CEI-IN-F2E174B3E3CB,"GOVT SCHOOL OF NURSING D.H., BIJAPUR",Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-14111,,1994
CEI-IN-06C863BBB413,"NOORIE LATHEEF D.ED COLLEGE, GONAMAKANAHALLI",Standalone,Karnataka,Kolar,,2020-21,VERIFIED,S-14573,,2005
CEI-IN-0380F617B42E,V E T B V L POLYTECHNIC BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-1464,,1985
CEI-IN-690804003F7D,JAYANAGAR GENERAL HOSPITAL,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-18027,,-
CEI-IN-45CA907183CC,Institute of Hotel Management Catering Technology and Applied Nutrition,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-18193,,-
CEI-IN-F88C5E042B70,DISTRICT HOSPITAL CHIKKABALLAPURA,Standalone,Karnataka,Chikkaballapura,,2020-21,VERIFIED,S-18331,,-
CEI-IN-E1D2B0376CD9,SURAKSHA PARA MEDICAL INSTITUTE MUDALAGI,Standalone,Karnataka,Belagavi,,2020-21,VERIFIED,S-18409,,-
CEI-IN-E5E4BE92D8A5,"PRUTHVI PARA MEDICAL COLLEGE, DAVANAGERE",Standalone,Karnataka,Davanagere,,2020-21,VERIFIED,S-22014,,-
CEI-IN-376A21E79A9D,SCHOOL OF NURSING GULBARGA,Standalone,Karnataka,Kalaburagi,,2020-21,VERIFIED,S-4269,,1960
CEI-IN-526785CFB1EB,POOJA INSTITUTE OF NURSING BELLARY,Standalone,Karnataka,Ballari,,2020-21,VERIFIED,S-4206,,2007
CEI-IN-B0DE5C50B1EC,JOSCO SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Rural,,2020-21,VERIFIED,S-17588,,2017
CEI-IN-4937E6BF6760,"SRI SHARADA PARAMADICAL INSTITUTE, BALLARI",Standalone,Karnataka,Ballari,,2020-21,VERIFIED,S-18797,,2006
CEI-IN-2D3F19EC3208,LUMBINI INSTITUTE OF PARAMEDICAL SCIENCES COLLEGE,Standalone,Karnataka,Davanagere,,2020-21,VERIFIED,S-18794,,-
CEI-IN-34AF25958368,SLES PARAMEDICAL COLLEGE,Standalone,Karnataka,Chikkaballapura,,2020-21,VERIFIED,S-18724,,2004
CEI-IN-DE4B9A1E6FD4,B V V S SAJJALASHREE INSTITUTE OF NURSING SCIENCES BAGALKOT,Standalone,Karnataka,Bagalkote,,2020-21,VERIFIED,S-3948,,1998
CEI-IN-94D16F0405F3,SPOORTI INSTITUTE OF PARAMEDICAL SCIENCES RANEBENNUR,Standalone,Karnataka,Haveri,,2020-21,VERIFIED,S-18608,,-
CEI-IN-9064C5F34C2F,PRAGATHI COLLEGE OF PARA MEDICAL SCIENCES,Standalone,Karnataka,Dakshina Kannada,,2020-21,VERIFIED,S-18598,,2013
CEI-IN-75078B039225,S.V.M PARAMEDICAL INSTITUTE TALIKOTI,Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-18596,,-
CEI-IN-A2F6D72EE913,SHRI VENKATESHWAR PARAMEDICAL COLLEGE,Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-18539,,-
CEI-IN-344A7EEF88DC,JNANA GANGOTRI INSTITUTE OF PARA MEDICAL SCIENCES SHIVAMOGGA,Standalone,Karnataka,Shivamogga,,2020-21,VERIFIED,S-18538,,-
CEI-IN-B93B7C701F94,BAPUJI COLLEGE OF NURSING CHITRADURGA,Standalone,Karnataka,Davanagere,,2020-21,VERIFIED,S-3956,,1970
CEI-IN-AECA2CCE9D84,P G INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Karnataka,Hassan,,2020-21,VERIFIED,S-19120,,2019
CEI-IN-10CF595F38AE,VIJAYANAGAR SCHOOL OF NURSING BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-4407,,1998
CEI-IN-F30639EB7C19,FLORENCE SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-19103,,1993
CEI-IN-E8FFC51DC215,OM SCHOOL OF NURSING,Standalone,Karnataka,Haveri,,2020-21,VERIFIED,S-19101,,2018
CEI-IN-A50FBC2F8350,Swada School Of Nursing,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-18945,,-
CEI-IN-F0325037E917,GOVERNMENT POLYTECHNIC MUDHOLABAGALKOT,Standalone,Karnataka,Bagalkote,,2020-21,VERIFIED,S-1273,,2009
CEI-IN-F8F3A9C81193,GOVERNMENT POLYTECHNIC RAICHUR,Standalone,Karnataka,Raichur,,2020-21,VERIFIED,S-1279,,1961
CEI-IN-3D54E2C0C819,M E I EVENING POLYTECHNIC BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-1344,,1975
CEI-IN-071D86CD52AC,"DR. AJAY SCHOOL OF NURSING, GULBARGA",Standalone,Karnataka,Kalaburagi,,2020-21,VERIFIED,S-14114,,2012
CEI-IN-8AAFA5B4C5C4,TIPPU SHAHEED INSTITUTE OF TECHNOLOGY HUBLI,Standalone,Karnataka,Dharwad,,2020-21,VERIFIED,S-1463,,1980
CEI-IN-18F164E4E76D,VASAVI GNANAPEETA POLYTECHNIC BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-1466,,1993
CEI-IN-A2D71F954180,SABAH SCHOOL OF NURSING,Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-17914,,2007
CEI-IN-8F00C16DA27F,Mother Mary School of Nursing,Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-18167,,2012
CEI-IN-ADA70E77AF93,Bharatesh Institute of Paramedical Sciences,Standalone,Karnataka,Belagavi,,2020-21,VERIFIED,S-18406,,-
CEI-IN-8027A64C93C7,GANGOTRI PARA MEDICAL COLLEGE,Standalone,Karnataka,Shivamogga,,2020-21,VERIFIED,S-18415,,2005
CEI-IN-2C9371DBCBE4,SREE VENKATESHWARA SCHOOL OF NURSING BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-4313,,2009
CEI-IN-EEFE33182E0C,SONIA GANDHI SCHOOL OF NURSING GULBARGA,Standalone,Karnataka,Kalaburagi,,2020-21,VERIFIED,S-4305,,2007
CEI-IN-96380AB3EEFD,JAGADGURU GURUSIDDESHWAR CO-OPERATIVE HOSPITAL SOCIETY,Standalone,Karnataka,Belagavi,,2020-21,VERIFIED,S-18922,,-
CEI-IN-30E171BC63CB,VIDYAVAHINI PARA MEDICAL COLLEGE,Standalone,Karnataka,Tumakuru,,2020-21,VERIFIED,S-18866,,-
CEI-IN-457D08EF8AA0,SRI. T S CHANDRASHEKARAIAH INSTITUTE OF PARAMEDICAL SCIENCES MYSORE,Standalone,Karnataka,Mysuru,,2020-21,VERIFIED,S-18809,,2014
CEI-IN-A75F966EB92F,St. Josephs School of Nursing,Standalone,Karnataka,Mysuru,,2020-21,VERIFIED,S-17692,,2018
CEI-IN-59F9DF6FB1D7,PVS INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Karnataka,Chitradurga,,2020-21,VERIFIED,S-18798,,-
CEI-IN-B3231B483E0E,SUNRISE SCHOOL OF NURSING,Standalone,Karnataka,Raichur,,2020-21,VERIFIED,S-18779,,-
CEI-IN-A0FBB8DDB5B0,VISION PARA MEDICAL COLLEGE SINDAGI,Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-18711,,-
CEI-IN-A8F17CAD418D,INSTITUTE OF PARAMEDICAL SCIENCES GANGAVTI,Standalone,Karnataka,Koppal,,2020-21,VERIFIED,S-18704,,-
CEI-IN-A7AF84831DC7,PRIYANKA GANDHI INSTITUTE OF NURSING GULBARGA,Standalone,Karnataka,Kalaburagi,,2020-21,VERIFIED,S-18646,,2019
CEI-IN-76CD5DF794F9,K S School of Nursing,Standalone,Karnataka,Koppal,,2020-21,VERIFIED,S-18621,,2019
CEI-IN-CA871070ABF1,SIDDARAMAPPA DANIGONDA MEMORIAL TRUST TERDAL,Standalone,Karnataka,Bagalkote,,2020-21,VERIFIED,S-18606,,2015
CEI-IN-345CEA5E8935,DR AMBEDKAR INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Karnataka,Raichur,,2020-21,VERIFIED,S-18537,,-
CEI-IN-2DB02AE6AA17,"Shree Sharada School of Nursing, BIDAR",Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-16762,,2007
CEI-IN-3C633FC243DD,shashank school of nursing,Standalone,Karnataka,Kalaburagi,,2020-21,VERIFIED,S-19090,,2019
CEI-IN-D98D0A62EEDE,sharada college of pharmacy koppal,Standalone,Karnataka,Koppal,,2020-21,VERIFIED,S-19088,,-
CEI-IN-372871A668CF,MAGNUS SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-18940,,2019
CEI-IN-A46CF56C9B03,GOVERNMENT POLYTECHNICKALAGI GULBURGA DIST.,Standalone,Karnataka,Kalaburagi,,2020-21,VERIFIED,S-1286,,2009
CEI-IN-F21A4493D13A,K J T E S POLYTECHNIC MULBAGAL,Standalone,Karnataka,Kolar,,2020-21,VERIFIED,S-1324,,1986
CEI-IN-E9313008CA0E,"SRI RAMANASHREE SCHOOL OF NURSING, GULBARGA",Standalone,Karnataka,Kalaburagi,,2020-21,VERIFIED,S-14115,,2011
CEI-IN-6A9A3E86C866,"ABAYA SCHOOL OF NURSING, BANGALORE",Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-14124,,2008
CEI-IN-4D0B6514E863,"RAJMAHAL VILAS SCHOOL OF NURSING, BANGALORE",Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-14129,,2005
CEI-IN-13603F51D39C,"TMAE DPED COLLEGE, HAVERI",Standalone,Karnataka,Haveri,,2020-21,VERIFIED,S-14576,,1985
CEI-IN-FB3A7EBDA529,T M A E SOCIETY POLYTECHNIC BHADRAVATHI,Standalone,Karnataka,Shivamogga,,2020-21,VERIFIED,S-1459,,1984
CEI-IN-8962B4A87BEE,DR SRI SRI SRI SHIVAKUMARA MAHASWAMY POLYTECHNIC,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-15013,,2012
CEI-IN-3FB05AAAF85D,"POL COLLEGE OF PHARMACY, VIJAYAPURA",Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-17647,,-
CEI-IN-3486903C3846,INDIRA SCHOOL OF NURSING,Standalone,Karnataka,Tumakuru,,2020-21,VERIFIED,S-17830,,2004
CEI-IN-D9158CDD5CD5,DIKSUCHI COLLEGE OF PARA MEDICAL SCIENCE DAVANGERE,Standalone,Karnataka,Davanagere,,2020-21,VERIFIED,S-18410,,-
CEI-IN-C13E3E656158,MANONIDHI INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Karnataka,Chamarajanagar,,2020-21,VERIFIED,S-18413,,2014
CEI-IN-79C660BFBF0B,TUNGABHADRA SCHOOL OF NURSING BELLARY,Standalone,Karnataka,Ballari,,2020-21,VERIFIED,S-4382,,2001
CEI-IN-0A270CB3FD4C,SOUTH KARNATAKA SCHOOL OF NURSING SUBRAMANYAPURA,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-4306,,2003
CEI-IN-F9C962DF032E,SMT VASANTHA SCHOOL OF NURSING GULBARGA,Standalone,Karnataka,Kalaburagi,,2020-21,VERIFIED,S-4303,,2003
CEI-IN-D26A20F967A2,SHILPA SCHOOL OF NURSING BAGALKOT,Standalone,Karnataka,Bagalkote,,2020-21,VERIFIED,S-4276,,2007
CEI-IN-A047F9E344B0,SHEKHAR INSTITUTE OF NURSING BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-4274,,2003
CEI-IN-E8CE7615B31C,SHARABHESWARA INSTITUTE OF NURSING BELLARY,Standalone,Karnataka,Ballari,,2020-21,VERIFIED,S-4273,,2007
CEI-IN-D42AFBF9AC2C,JYOTI INSTITUTE OF PARA MEDICAL SCIENCE BIDAR,Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-18859,,-
CEI-IN-AE98F5BE2CED,NIGHTINGALE SCHOOL OF NURSING BANGALORE,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-4181,,2003
CEI-IN-9BB2E2098C82,MATHOSHREE INSTITUTION OF PARAMEDICAL SCIENCE,Standalone,Karnataka,Yadgir,,2020-21,VERIFIED,S-18807,,-
CEI-IN-DF66583B3653,JNANABHARATHI COLLEGE OF PARAMEDICAL SCIENCES,Standalone,Karnataka,Chikkamagaluru,,2020-21,VERIFIED,S-18806,,-
CEI-IN-709A80E1738B,SPARSH PARAMEDICAL COLLEGE BIDAR,Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-21517,,-
CEI-IN-092FE44F9E06,NANDA GOKULA SCHOOL OF NURSING KOLAR,Standalone,Karnataka,Kolar,,2020-21,VERIFIED,S-4163,,2000
CEI-IN-4B2B0ECCCBEC,H V PARA MEDICAL INSTITUTE CHITRADURGA,Standalone,Karnataka,Chitradurga,,2020-21,VERIFIED,S-18801,,-
CEI-IN-6F12FA9D0CE9,BHAGWAN MAHAVEER INSTITUTE OF PARAMEDICAL SCIENCE,Standalone,Karnataka,Mysuru,,2020-21,VERIFIED,S-18795,,-
CEI-IN-F49178773266,NEW SHUSHRUTI SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-18778,,2019
CEI-IN-1EC3D1253546,JYOTI INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Karnataka,Haveri,,2020-21,VERIFIED,S-18728,,2019
CEI-IN-F0FD819684D7,RENUKA INSTITUTE OF OPTOMETRY,Standalone,Karnataka,Haveri,,2020-21,VERIFIED,S-18716,,2016
CEI-IN-78ACD8CADC79,HITECH PARAMEDICAL COLLEGE,Standalone,Karnataka,Udupi,,2020-21,VERIFIED,S-18708,,-
CEI-IN-D14F26BD8F4B,RENUKA INSTITUTE OF PARAMEDICAL SCIENCE DHARWAD,Standalone,Karnataka,Dharwad,,2020-21,VERIFIED,S-18707,,2011
CEI-IN-9C95C101FB5B,SRI S NIJALINGAPPA MEDICAL EDUCATIONAL CENTER,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-18701,,-
CEI-IN-BD8702838B1C,spvvss polytechnic sindagi,Standalone,Karnataka,Vijayapura,,2020-21,VERIFIED,S-18639,,-
CEI-IN-60E286A324D8,RAJIVGANDHI PARAMEDICAL INSTITUTE YADGIR,Standalone,Karnataka,Yadgir,,2020-21,VERIFIED,S-18585,,-
CEI-IN-DD1BDA8D05CE,SRUJANA INSTITUTE OF PARAMEDICAL SCIENCES,Standalone,Karnataka,Raichur,,2020-21,VERIFIED,S-18583,,2007
CEI-IN-C69DEE180294,SRI H. D. DEVEGOWDA PARA MEDICAL COLLEGE BIDAR,Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-18580,,-
CEI-IN-6E95800C6745,NAGESH INSTITUTE OF PARAMEDICAL,Standalone,Karnataka,Hassan,,2020-21,VERIFIED,S-18533,,2007
CEI-IN-36A2F42C9009,"Government School of Nursing,Bidar",Standalone,Karnataka,Bidar,,2020-21,VERIFIED,S-16761,,2016
CEI-IN-BE5E2CDC9032,ST PHILOMENAS SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-19091,,2019
CEI-IN-7FC1015D4DD0,VAGDEVI NURSING SCHOOL BANGALORE URBAN,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-4389,,2003
CEI-IN-4E1619F34E40,SARATHI SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-18943,,2019
CEI-IN-0491FF728E5D,RAJALAKSHMI SCHOOL OF NURSING,Standalone,Karnataka,Bengaluru Urban,,2020-21,VERIFIED,S-18941,,2019
CEI-IN-A33364D80673,Sri S B Deshmukh Pharmacy College,Standalone,Karnataka,Yadgir,,2020-21,VERIFIED,S-18934,,2019
CEI-IN-8B878307A43C,"MRUTYUNJAYA VIDYAPEETHA D.ED COLLEGE HAMSABHAVI, HAVERI",Standalone,Karnataka,Haveri,,2020-21,VERIFIED,S-12689,,2004
